Exercício: 2018
Escopo: Estados/DF
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"09 - Previdência Social";9635899083,53
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"09.272 - Previdência do Regime Estatutário";9635899083,53
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"10 - Saúde";4872217349,08
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"10.301 - Atenção Básica";251231943,32
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";2835600419,42
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"10.303 - Suporte Profilático e Terapêutico";408313794,17
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";41452420,62
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"10.306 - Alimentação e Nutrição";92216250,63
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"10.122 - Administração Geral";1239206543,32
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"FU10 - Demais Subfunções";4195977,6
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"11 - Trabalho";17333586,97
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"11.333 - Empregabilidade";17333586,97
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"12 - Educação";9177721307,1
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"12.361 - Ensino Fundamental";8914442,77
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"12.362 - Ensino Médio";5830457,79
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"12.363 - Ensino Profissional";5628578,74
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"12.364 - Ensino Superior";2112777892,14
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"12.365 - Educação Infantil";2143317,34
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"12.366 - Educação de Jovens e Adultos";1063136,58
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"12.367 - Educação Especial";150769052,08
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"12.368 - Educação Básica";6460559355,91
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"12.122 - Administração Geral";389525121,26
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"FU12 - Demais Subfunções";40509952,49
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"13 - Cultura";75185367,07
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"13.392 - Difusão Cultural";75185367,07
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"14 - Direitos da Cidadania";140614032,4
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"14.421 - Custódia e Reintegração Social";137443144,96
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"14.422 - Direitos Individuais, Coletivos e Difusos";3170887,44
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"15 - Urbanismo";276920062,88
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"15.451 - Infraestrutura Urbana";108169395,63
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"15.452 - Serviços Urbanos";22370549,45
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"15.453 - Transportes Coletivos Urbanos";146380117,8
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"16 - Habitação";32229877,9
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"16.481 - Habitação Rural";10831,43
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"16.482 - Habitação Urbana";25388399,89
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"FU16 - Demais Subfunções";6830646,58
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"18 - Gestão Ambiental";243355586,83
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"18.541 - Preservação e Conservação Ambiental";63916132,64
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"18.542 - Controle Ambiental";152729752,77
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"18.544 - Recursos Hídricos";23777188,11
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"18.545 - Meteorologia";2136704,58
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"FU18 - Demais Subfunções";795808,73
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"19 - Ciência e Tecnologia";201652231,49
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"19.571 - Desenvolvimento Científico";57842790,88
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"19.572 - Desenvolvimento Tecnológico e Engenharia";63475895,05
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";80333545,56
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"20 - Agricultura";507910412,86
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"20.605 - Abastecimento";34454727,99
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"20.606 - Extensão Rural";226286334,17
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"20.608 - Promoção da Produção Agropecuária";20209718,94
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"20.122 - Administração Geral";90100220,15
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"FU20 - Demais Subfunções";136859411,61
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"21 - Organização Agrária";28886107,91
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"FU21 - Demais Subfunções";28886107,91
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"22 - Indústria";13558803,37
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"22.665 - Normalização e Qualidade";13558803,37
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"23 - Comércio e Serviços";103601565,56
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"23.694 - Serviços Financeiros";78409000,00
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"23.695 - Turismo";5206796,81
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"FU23 - Demais Subfunções";19985768,75
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"24 - Comunicações";34000695,41
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"24.722 - Telecomunicações";24840944,23
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"FU24 - Demais Subfunções";9159751,18
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"26 - Transporte";725079590,62
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"26.781 - Transporte Aéreo";1351415,61
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";704829555,38
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"26.783 - Transporte Ferroviário";8000000,00
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"26.784 - Transporte Hidroviário";357935,52
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"26.122 - Administração Geral";10540684,11
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"27 - Desporto e Lazer";86932590,84
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"27.812 - Desporto Comunitário";79575087,17
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"27.122 - Administração Geral";7357503,67
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"28 - Encargos Especiais";12004361253,83
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"28.843 - Serviço da Dívida Interna";1158529610,77
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"28.844 - Serviço da Dívida Externa";144494511,17
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"28.846 - Outros Encargos Especiais";10701337131,89
Governo do Estado do Paraná;41;PR;11242720;"Despesas Liquidadas";"Despesas Intraorçamentárias";1693370186,56
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";46078195368,98
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"01 - Legislativa";666123467,05
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"01.031 - Ação Legislativa";410214713,37
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"01.032 - Controle Externo";255908753,68
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"02 - Judiciária";2152983916,42
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"02.061 - Ação Judiciária";2152983916,42
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"03 - Essencial à Justiça";958188372,81
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"03.091 - Defesa da Ordem Jurídica";716300313,89
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"03.092 - Representação Judicial e Extrajudicial";184487703,96
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"03.122 - Administração Geral";57400354,96
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"04 - Administração";947831944,57
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"04.121 - Planejamento e Orçamento";20449886,01
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"04.122 - Administração Geral";400292428,38
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"04.123 - Administração Financeira";22028818,68
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"04.125 - Normatização e Fiscalização";8631239,65
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"04.128 - Formação de Recursos Humanos";654228,41
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"04.129 - Administração de Receitas";433781306,69
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"04.131 - Comunicação Social";61297247,76
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"FU04 - Demais Subfunções";696788,99
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"06 - Segurança Pública";3568494872,63
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"06.181 - Policiamento";2643475215,25
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"06.182 - Defesa Civil";259764133,16
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"06.183 - Informação e Inteligência";72602603,54
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"FU06 - Demais Subfunções";592652920,68
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"08 - Assistência Social";289607204,87
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"08.241 - Assistência ao Idoso";9312694,37
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"08.242 - Assistência ao Portador de Deficiência";22282,55
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"08.243 - Assistência à Criança e ao Adolescente";61589550,95
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"08.244 - Assistência Comunitária";180985742,24
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"08.122 - Administração Geral";37696934,76
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"09 - Previdência Social";9635899083,53
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"09.272 - Previdência do Regime Estatutário";9635899083,53
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"10 - Saúde";4821769499,85
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"10.301 - Atenção Básica";251011539,88
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";2791995871,8
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"10.303 - Suporte Profilático e Terapêutico";405890597,69
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";40620828,96
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"10.306 - Alimentação e Nutrição";92216250,63
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"10.122 - Administração Geral";1236125388,45
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"FU10 - Demais Subfunções";3909022,44
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"11 - Trabalho";17248840,93
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"11.333 - Empregabilidade";17248840,93
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"12 - Educação";9150337709,6
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"12.361 - Ensino Fundamental";8914442,77
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"12.362 - Ensino Médio";5830457,79
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"12.363 - Ensino Profissional";5621181,17
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"12.364 - Ensino Superior";2101823199,48
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"12.365 - Educação Infantil";2133412,45
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"12.366 - Educação de Jovens e Adultos";994299,78
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"12.367 - Educação Especial";150769052,08
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"12.368 - Educação Básica";6445084231,38
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"12.122 - Administração Geral";388666040,07
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"FU12 - Demais Subfunções";40501392,63
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"13 - Cultura";75089135,59
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"13.392 - Difusão Cultural";75089135,59
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"14 - Direitos da Cidadania";140270064,47
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"14.421 - Custódia e Reintegração Social";137134596,77
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"14.422 - Direitos Individuais, Coletivos e Difusos";3135467,7
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"15 - Urbanismo";276800816,52
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"15.451 - Infraestrutura Urbana";108169395,63
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"15.452 - Serviços Urbanos";22251303,09
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"15.453 - Transportes Coletivos Urbanos";146380117,8
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"16 - Habitação";28124532,4
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"16.481 - Habitação Rural";10831,43
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"16.482 - Habitação Urbana";21283756,39
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"FU16 - Demais Subfunções";6829944,58
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"18 - Gestão Ambiental";241797588,38
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"18.541 - Preservação e Conservação Ambiental";63806965,36
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"18.542 - Controle Ambiental";151286841,6
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"18.544 - Recursos Hídricos";23777188,11
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"18.545 - Meteorologia";2130784,58
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"FU18 - Demais Subfunções";795808,73
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"19 - Ciência e Tecnologia";201533781,11
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"19.571 - Desenvolvimento Científico";57744691,75
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"19.572 - Desenvolvimento Tecnológico e Engenharia";63475895,05
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";80313194,31
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"20 - Agricultura";505919784,08
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"20.605 - Abastecimento";34178736,19
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"20.606 - Extensão Rural";224770155,28
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"20.608 - Promoção da Produção Agropecuária";20204521,02
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"20.122 - Administração Geral";89994335,3
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"FU20 - Demais Subfunções";136772036,29
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"21 - Organização Agrária";28885417,19
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"FU21 - Demais Subfunções";28885417,19
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"22 - Indústria";13558803,37
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"22.665 - Normalização e Qualidade";13558803,37
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"23 - Comércio e Serviços";103598406,33
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"23.694 - Serviços Financeiros";78409000,00
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"23.695 - Turismo";5203842,83
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"FU23 - Demais Subfunções";19985563,5
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"24 - Comunicações";33708476,67
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"24.722 - Telecomunicações";24629240,44
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"FU24 - Demais Subfunções";9079236,23
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"26 - Transporte";698311090,00
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"26.781 - Transporte Aéreo";1351415,61
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"26.782 - Transporte Rodoviário";678061707,66
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"26.783 - Transporte Ferroviário";8000000,00
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"26.784 - Transporte Hidroviário";357935,52
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"26.122 - Administração Geral";10540031,21
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"27 - Desporto e Lazer";86929290,15
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"27.812 - Desporto Comunitário";79571786,48
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"27.122 - Administração Geral";7357503,67
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"28 - Encargos Especiais";11435183270,46
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"28.843 - Serviço da Dívida Interna";1158529610,77
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"28.844 - Serviço da Dívida Externa";144494511,17
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"28.846 - Outros Encargos Especiais";10132159148,52
Governo do Estado do Paraná;41;PR;11242720;"Despesas Pagas";"Despesas Intraorçamentárias";1685973948,65
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";2732471685,92
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"01 - Legislativa";9441244,55
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"01.031 - Ação Legislativa";1228661,07
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"01.032 - Controle Externo";8212583,48
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"02 - Judiciária";218091034,94
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"02.061 - Ação Judiciária";218091034,94
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"03 - Essencial à Justiça";114220254,28
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"03.091 - Defesa da Ordem Jurídica";106342556,63
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"03.092 - Representação Judicial e Extrajudicial";3400340,18
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"03.122 - Administração Geral";4477357,47
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";70907331,52
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"04.121 - Planejamento e Orçamento";1886965,7
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";40591248,42
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"04.123 - Administração Financeira";984054,81
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"04.125 - Normatização e Fiscalização";661741,89
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"04.128 - Formação de Recursos Humanos";32670,27
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"04.129 - Administração de Receitas";20156865,11
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"04.131 - Comunicação Social";6587536,68
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"FU04 - Demais Subfunções";6248,64
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"06 - Segurança Pública";298722565,14
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"06.181 - Policiamento";234874760,06
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"06.182 - Defesa Civil";12890544,08
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"06.183 - Informação e Inteligência";2534406,18
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"FU06 - Demais Subfunções";48422854,82
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"08 - Assistência Social";73415353,92
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"08.241 - Assistência ao Idoso";1438464,48
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"08.242 - Assistência ao Portador de Deficiência";29778,4
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"08.243 - Assistência à Criança e ao Adolescente";27787661,83
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"08.244 - Assistência Comunitária";41802320,34
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"08.122 - Administração Geral";2357128,87
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"09 - Previdência Social";17089765,4
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"09.272 - Previdência do Regime Estatutário";17089765,4
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"10 - Saúde";401487591,34
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"10.301 - Atenção Básica";52168866,25
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"10.302 - Assistência Hospitalar e Ambulatorial";156324608,21
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"10.303 - Suporte Profilático e Terapêutico";52836303,9
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"10.305 - Vigilância Epidemiológica";8538297,22
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"10.306 - Alimentação e Nutrição";10137082,32
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"10.122 - Administração Geral";120678600,47
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"FU10 - Demais Subfunções";803832,97
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"11 - Trabalho";1282836,49
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"11.333 - Empregabilidade";1282836,49
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"12 - Educação";339654150,14
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"12.361 - Ensino Fundamental";360562,58
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"12.362 - Ensino Médio";1078844,9
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"12.363 - Ensino Profissional";4835699,06
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"12.364 - Ensino Superior";90360603,39
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"12.366 - Educação de Jovens e Adultos";443272,39
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"12.367 - Educação Especial";4668,00
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"12.368 - Educação Básica";221233147,17
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"12.122 - Administração Geral";13759841,68
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"FU12 - Demais Subfunções";7577510,97
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"13 - Cultura";3663874,24
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"13.392 - Difusão Cultural";3663874,24
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"14 - Direitos da Cidadania";15015010,29
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"14.421 - Custódia e Reintegração Social";14816808,08
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"14.422 - Direitos Individuais, Coletivos e Difusos";198202,21
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"15 - Urbanismo";413229174,27
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"15.451 - Infraestrutura Urbana";409549618,43
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"15.452 - Serviços Urbanos";3478075,48
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"15.453 - Transportes Coletivos Urbanos";201480,36
